data,eta,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose
2021-02-20,60-69,3324.0,790.0,0,52,0.0
2021-02-20,70-79,1615.0,335.0,0,13,0.0
2021-02-20,80-89,28213.0,696.0,0,106,0.0
2021-02-20,90+,6501.0,396.0,0,35,0.0
2021-02-21,12-19,32.0,19.0,0,0,0.0
2021-02-21,20-29,2615.0,302.0,0,92,0.0
2021-02-21,30-39,4285.0,445.0,0,170,0.0
2021-02-21,40-49,5992.0,623.0,0,223,0.0
2021-02-21,50-59,5376.0,677.0,0,166,0.0
2021-02-21,60-69,1963.0,291.0,0,24,0.0
2021-02-21,70-79,923.0,138.0,0,3,0.0
2021-02-21,80-89,22079.0,373.0,0,88,0.0
2021-02-21,90+,4959.0,179.0,0,21,0.0
2021-02-22,12-19,77.0,5.0,0,1,0.0
2021-02-22,20-29,5245.0,626.0,0,161,0.0
2021-02-22,30-39,7935.0,901.0,0,229,0.0
2021-02-22,40-49,13366.0,1207.0,0,380,0.0
2021-02-22,50-59,13142.0,1517.0,0,375,0.0
2021-02-22,60-69,4045.0,795.0,0,94,0.0
2021-02-22,70-79,1778.0,389.0,0,17,0.0
2021-02-22,80-89,45017.0,896.0,0,203,0.0
2021-02-22,90+,8775.0,559.0,0,43,0.0
2021-02-23,12-19,77.0,20.0,0,2,0.0
2021-02-23,20-29,5223.0,756.0,0,167,0.0
2021-02-23,30-39,7912.0,1035.0,0,281,0.0
2021-02-23,40-49,12855.0,1450.0,0,469,0.0
2021-02-23,50-59,12816.0,1500.0,0,384,0.0
2021-02-23,60-69,3540.0,783.0,0,90,0.0
2021-02-23,70-79,1833.0,329.0,0,30,0.0
2021-02-23,80-89,44834.0,890.0,0,223,0.0
2021-02-23,90+,10758.0,456.0,0,80,0.0
2021-02-24,12-19,85.0,12.0,0,0,0.0
2021-02-24,20-29,4920.0,929.0,0,146,0.0
2021-02-24,30-39,8027.0,1382.0,0,264,0.0
2021-02-24,40-49,12925.0,1847.0,0,403,0.0
2021-02-24,50-59,13673.0,2057.0,0,397,0.0
2021-02-24,60-69,4946.0,1038.0,0,95,0.0
2021-02-24,70-79,1885.0,520.0,0,28,0.0
2021-02-24,80-89,51356.0,1388.0,0,266,0.0
2021-02-24,90+,15062.0,671.0,0,85,0.0
2021-02-25,12-19,89.0,21.0,0,2,0.0
2021-02-25,20-29,4718.0,1479.0,0,146,0.0
2021-02-25,30-39,7732.0,2082.0,0,290,0.0
2021-02-25,40-49,12570.0,2504.0,0,393,0.0
2021-02-25,50-59,14969.0,2978.0,0,431,0.0
2021-02-25,60-69,6563.0,1829.0,0,141,0.0
2021-02-25,70-79,1569.0,704.0,0,35,0.0
2021-02-25,80-89,53846.0,1716.0,0,383,0.0
2021-02-25,90+,12755.0,919.0,0,96,0.0
2021-02-26,12-19,92.0,32.0,0,2,0.0
2021-02-26,20-29,5050.0,2032.0,0,168,0.0
2021-02-26,30-39,9011.0,2680.0,0,316,0.0
2021-02-26,40-49,14133.0,3236.0,0,450,0.0
2021-02-26,50-59,18981.0,3710.0,0,553,0.0
2021-02-26,60-69,8612.0,2170.0,0,185,0.0
2021-02-26,70-79,1585.0,806.0,0,44,0.0
2021-02-26,80-89,52442.0,1795.0,0,330,0.0
2021-02-26,90+,11796.0,1116.0,0,82,0.0
2021-02-27,12-19,74.0,35.0,0,1,0.0
2021-02-27,20-29,3993.0,1764.0,0,164,0.0
2021-02-27,30-39,8041.0,2150.0,0,285,0.0
2021-02-27,40-49,14186.0,2512.0,0,404,0.0
2021-02-27,50-59,19303.0,2921.0,0,513,0.0
2021-02-27,60-69,9368.0,2027.0,0,263,0.0
2021-02-27,70-79,1507.0,675.0,0,37,0.0
2021-02-27,80-89,46652.0,1259.0,0,265,0.0
2021-02-27,90+,10122.0,611.0,0,90,0.0
2021-02-28,12-19,37.0,33.0,0,1,0.0
2021-02-28,20-29,2568.0,1361.0,0,134,0.0
2021-02-28,30-39,4531.0,1405.0,0,179,0.0
2021-02-28,40-49,7740.0,1727.0,0,264,0.0
2021-02-28,50-59,11074.0,2153.0,0,324,0.0
2021-02-28,60-69,7128.0,1392.0,0,135,0.0
2021-02-28,70-79,839.0,467.0,0,4,0.0
2021-02-28,80-89,28782.0,693.0,0,143,0.0
2021-02-28,90+,6425.0,183.0,0,28,0.0
2021-03-01,12-19,99.0,28.0,0,5,0.0
2021-03-01,20-29,4251.0,3056.0,0,184,0.0
2021-03-01,30-39,7212.0,3338.0,0,259,1.0
2021-03-01,40-49,12953.0,4069.0,0,417,0.0
2021-03-01,50-59,17651.0,5240.0,0,544,1.0
2021-03-01,60-69,8665.0,3220.0,0,209,0.0
2021-03-01,70-79,1622.0,1054.0,0,25,0.0
2021-03-01,80-89,47943.0,5231.0,0,332,0.0
2021-03-01,90+,9300.0,1314.0,0,76,0.0
2021-03-02,12-19,87.0,47.0,0,4,0.0
2021-03-02,20-29,5221.0,4094.0,0,188,1.0
2021-03-02,30-39,9358.0,4201.0,0,360,0.0
2021-03-02,40-49,15746.0,5194.0,0,540,0.0
2021-03-02,50-59,23324.0,6420.0,0,645,0.0
2021-03-02,60-69,13303.0,4154.0,0,269,0.0
2021-03-02,70-79,1782.0,1448.0,0,36,0.0
2021-03-02,80-89,49693.0,5886.0,0,334,0.0
2021-03-02,90+,10831.0,1797.0,0,104,0.0
2021-03-03,12-19,91.0,75.0,0,1,0.0
2021-03-03,20-29,5311.0,5595.0,0,229,0.0
2021-03-03,30-39,9419.0,6019.0,0,371,0.0
2021-03-03,40-49,15994.0,6847.0,0,504,0.0
2021-03-03,50-59,23313.0,8585.0,0,661,0.0
2021-03-03,60-69,14344.0,5916.0,0,263,0.0
2021-03-03,70-79,3274.0,2451.0,0,52,0.0
2021-03-03,80-89,54670.0,7041.0,0,336,0.0
2021-03-03,90+,17002.0,2143.0,0,111,0.0
2021-03-04,12-19,89.0,64.0,0,5,0.0
2021-03-04,20-29,6080.0,6113.0,0,244,0.0
2021-03-04,30-39,10416.0,6503.0,0,374,0.0
2021-03-04,40-49,17171.0,7822.0,0,609,0.0
2021-03-04,50-59,24506.0,9656.0,0,809,0.0
2021-03-04,60-69,14209.0,6292.0,0,301,0.0
2021-03-04,70-79,3787.0,2529.0,0,57,0.0
2021-03-04,80-89,54740.0,8523.0,0,493,0.0
2021-03-04,90+,17593.0,2822.0,0,166,0.0
2021-03-05,12-19,120.0,99.0,0,4,0.0
2021-03-05,20-29,6345.0,7227.0,0,264,0.0
2021-03-05,30-39,11463.0,7643.0,0,457,0.0
2021-03-05,40-49,19461.0,9074.0,0,662,0.0
2021-03-05,50-59,26723.0,10377.0,0,859,0.0
2021-03-05,60-69,14347.0,6896.0,0,354,0.0
2021-03-05,70-79,4335.0,2843.0,0,68,0.0
2021-03-05,80-89,53979.0,9059.0,0,437,0.0
2021-03-05,90+,14514.0,2535.0,0,180,0.0
2021-03-06,12-19,147.0,114.0,0,2,0.0
2021-03-06,20-29,6416.0,4632.0,0,252,0.0
2021-03-06,30-39,11211.0,5491.0,0,412,2.0
2021-03-06,40-49,17910.0,6558.0,0,588,0.0
2021-03-06,50-59,23949.0,7668.0,0,741,0.0
2021-03-06,60-69,15418.0,5350.0,0,287,0.0
2021-03-06,70-79,3707.0,2253.0,0,39,0.0
2021-03-06,80-89,47991.0,7930.0,0,330,0.0
2021-03-06,90+,10072.0,1893.0,0,59,0.0
2021-03-07,12-19,70.0,48.0,0,2,0.0
2021-03-07,20-29,3573.0,2122.0,0,173,0.0
2021-03-07,30-39,6490.0,2749.0,0,278,0.0
2021-03-07,40-49,10785.0,3071.0,0,454,1.0
2021-03-07,50-59,14452.0,3547.0,0,509,0.0
2021-03-07,60-69,7660.0,2794.0,0,171,0.0
2021-03-07,70-79,1592.0,1237.0,0,22,0.0
2021-03-07,80-89,30876.0,5741.0,0,257,0.0
2021-03-07,90+,5437.0,1031.0,0,56,0.0
2021-03-08,12-19,170.0,84.0,0,3,0.0
2021-03-08,20-29,5962.0,4963.0,0,284,3.0
2021-03-08,30-39,10830.0,5686.0,0,504,2.0
2021-03-08,40-49,18047.0,6733.0,0,751,1.0
2021-03-08,50-59,22697.0,7938.0,0,865,0.0
2021-03-08,60-69,11036.0,5249.0,0,269,0.0
2021-03-08,70-79,2598.0,2409.0,0,31,0.0
2021-03-08,80-89,47048.0,15104.0,0,401,0.0
2021-03-08,90+,13325.0,2608.0,0,126,0.0
2021-03-09,12-19,133.0,52.0,0,2,0.0
2021-03-09,20-29,6404.0,4383.0,0,294,0.0
2021-03-09,30-39,11461.0,5598.0,0,512,0.0
2021-03-09,40-49,18879.0,6681.0,0,791,0.0
2021-03-09,50-59,24490.0,7551.0,0,990,1.0
2021-03-09,60-69,12599.0,4958.0,0,304,0.0
2021-03-09,70-79,3301.0,2105.0,0,45,0.0
2021-03-09,80-89,54673.0,18376.0,0,527,0.0
2021-03-09,90+,11278.0,3371.0,0,125,0.0
2021-03-10,12-19,131.0,53.0,0,2,0.0
2021-03-10,20-29,7108.0,4396.0,0,348,0.0
2021-03-10,30-39,12165.0,5058.0,0,567,1.0
2021-03-10,40-49,19699.0,6044.0,0,854,1.0
2021-03-10,50-59,24275.0,7274.0,0,882,1.0
2021-03-10,60-69,13643.0,4732.0,0,374,1.0
2021-03-10,70-79,3416.0,2168.0,0,44,0.0
2021-03-10,80-89,63034.0,23743.0,0,532,0.0
2021-03-10,90+,14540.0,5336.0,0,98,0.0
2021-03-11,12-19,217.0,65.0,0,10,0.0
2021-03-11,20-29,7472.0,4947.0,0,369,6.0
2021-03-11,30-39,12380.0,5250.0,0,605,3.0
2021-03-11,40-49,19764.0,6126.0,0,840,0.0
2021-03-11,50-59,25044.0,7807.0,0,963,0.0
2021-03-11,60-69,15546.0,5077.0,0,405,0.0
2021-03-11,70-79,6117.0,2356.0,0,90,0.0
2021-03-11,80-89,61206.0,24996.0,0,636,0.0
2021-03-11,90+,13964.0,7329.0,0,173,0.0
2021-03-12,12-19,115.0,79.0,0,4,0.0
2021-03-12,20-29,7660.0,5081.0,0,388,2.0
2021-03-12,30-39,11878.0,5164.0,0,584,5.0
2021-03-12,40-49,18865.0,6589.0,0,872,1.0
2021-03-12,50-59,24564.0,8186.0,0,1039,0.0
2021-03-12,60-69,15095.0,5049.0,0,409,0.0
2021-03-12,70-79,5810.0,2175.0,0,97,0.0
2021-03-12,80-89,52725.0,26007.0,0,516,0.0
2021-03-12,90+,11632.0,6867.0,0,141,0.0
2021-03-13,12-19,97.0,49.0,0,0,0.0
2021-03-13,20-29,6360.0,3358.0,0,297,1.0
2021-03-13,30-39,10197.0,3784.0,0,498,0.0
2021-03-13,40-49,16150.0,4340.0,0,712,2.0
2021-03-13,50-59,21488.0,5277.0,0,808,2.0
2021-03-13,60-69,15928.0,3526.0,0,385,0.0
2021-03-13,70-79,7698.0,1588.0,0,66,0.0
2021-03-13,80-89,40164.0,23894.0,0,403,1.0
2021-03-13,90+,8008.0,5962.0,0,102,0.0
2021-03-14,12-19,85.0,29.0,0,3,0.0
2021-03-14,20-29,3849.0,1781.0,0,236,0.0
2021-03-14,30-39,6451.0,2215.0,0,294,2.0
2021-03-14,40-49,9407.0,2586.0,0,425,2.0
2021-03-14,50-59,12466.0,3051.0,0,505,1.0
2021-03-14,60-69,8853.0,2081.0,0,258,0.0
2021-03-14,70-79,5645.0,902.0,0,88,0.0
2021-03-14,80-89,20613.0,18609.0,0,213,0.0
2021-03-14,90+,3443.0,4229.0,0,39,0.0
2021-03-15,12-19,115.0,69.0,0,3,0.0
2021-03-15,20-29,5384.0,3561.0,0,256,2.0
2021-03-15,30-39,8413.0,4123.0,0,425,4.0
2021-03-15,40-49,12716.0,5260.0,0,562,3.0
2021-03-15,50-59,16462.0,6309.0,0,691,0.0
2021-03-15,60-69,10621.0,4302.0,0,293,1.0
2021-03-15,70-79,8352.0,2012.0,0,152,0.0
2021-03-15,80-89,33878.0,39901.0,0,403,0.0
2021-03-15,90+,6410.0,7913.0,0,122,0.0
2021-03-16,12-19,111.0,61.0,0,2,0.0
2021-03-16,20-29,1555.0,3104.0,0,118,7.0
2021-03-16,30-39,1961.0,3565.0,0,155,8.0
2021-03-16,40-49,2671.0,4294.0,0,149,2.0
2021-03-16,50-59,3441.0,5240.0,0,242,0.0
2021-03-16,60-69,3388.0,3630.0,0,105,0.0
2021-03-16,70-79,3913.0,2095.0,0,66,0.0
2021-03-16,80-89,39485.0,41779.0,0,367,0.0
2021-03-16,90+,10413.0,10314.0,0,141,0.0
2021-03-17,12-19,177.0,70.0,0,4,0.0
2021-03-17,20-29,1553.0,3144.0,0,109,12.0
2021-03-17,30-39,2098.0,3431.0,0,169,12.0
2021-03-17,40-49,3055.0,4222.0,0,218,1.0
2021-03-17,50-59,4542.0,5095.0,0,314,1.0
2021-03-17,60-69,5285.0,3711.0,0,148,1.0
2021-03-17,70-79,6032.0,2021.0,0,81,0.0
2021-03-17,80-89,49998.0,47249.0,0,533,0.0
2021-03-17,90+,10542.0,14168.0,0,202,0.0
2021-03-18,12-19,158.0,60.0,0,1,0.0
2021-03-18,20-29,1850.0,2381.0,0,121,9.0
2021-03-18,30-39,2249.0,2947.0,0,165,6.0
2021-03-18,40-49,3256.0,3643.0,0,200,5.0
2021-03-18,50-59,5133.0,4409.0,0,253,0.0
2021-03-18,60-69,5975.0,3426.0,0,179,0.0
2021-03-18,70-79,8278.0,1867.0,0,146,0.0
2021-03-18,80-89,47185.0,50333.0,0,641,0.0
2021-03-18,90+,8560.0,12585.0,0,212,0.0
2021-03-19,12-19,195.0,76.0,0,3,0.0
2021-03-19,20-29,3406.0,2423.0,0,164,5.0
2021-03-19,30-39,4743.0,3407.0,0,240,5.0
2021-03-19,40-49,6604.0,4147.0,0,337,3.0
2021-03-19,50-59,8495.0,4829.0,0,402,0.0
2021-03-19,60-69,7594.0,3479.0,0,185,0.0
2021-03-19,70-79,13267.0,1860.0,0,150,0.0
2021-03-19,80-89,44657.0,49227.0,0,539,0.0
2021-03-19,90+,6792.0,11653.0,0,133,0.0
2021-03-20,12-19,197.0,48.0,0,6,1.0
2021-03-20,20-29,5159.0,1497.0,0,243,1.0
2021-03-20,30-39,7894.0,2333.0,0,405,2.0
2021-03-20,40-49,11174.0,2743.0,0,419,1.0
2021-03-20,50-59,14163.0,3331.0,0,531,0.0
2021-03-20,60-69,10387.0,2242.0,0,230,0.0
2021-03-20,70-79,21252.0,1416.0,0,252,0.0
2021-03-20,80-89,36175.0,41923.0,0,361,0.0
2021-03-20,90+,5422.0,9251.0,0,66,0.0
2021-03-21,12-19,137.0,38.0,0,2,0.0
2021-03-21,20-29,4635.0,1556.0,0,223,0.0
2021-03-21,30-39,6818.0,1477.0,0,317,0.0
2021-03-21,40-49,8813.0,1892.0,0,359,2.0
2021-03-21,50-59,11524.0,2351.0,0,441,1.0
2021-03-21,60-69,9051.0,1669.0,0,219,0.0
2021-03-21,70-79,17685.0,1112.0,0,223,0.0
2021-03-21,80-89,22107.0,30763.0,0,227,0.0
2021-03-21,90+,2750.0,6458.0,0,35,0.0
2021-03-22,12-19,203.0,77.0,0,11,0.0
2021-03-22,20-29,6688.0,1987.0,0,326,0.0
2021-03-22,30-39,9928.0,2194.0,0,515,0.0
2021-03-22,40-49,13533.0,2708.0,0,557,0.0
2021-03-22,50-59,17749.0,3374.0,0,738,0.0
2021-03-22,60-69,12497.0,2556.0,0,334,0.0
2021-03-22,70-79,26120.0,1737.0,0,432,0.0
2021-03-22,80-89,33656.0,45591.0,0,423,0.0
2021-03-22,90+,7070.0,9322.0,0,127,0.0
2021-03-23,12-19,245.0,97.0,0,4,0.0
2021-03-23,20-29,7106.0,2304.0,0,370,2.0
2021-03-23,30-39,10671.0,2859.0,0,534,6.0
2021-03-23,40-49,15220.0,3454.0,0,721,0.0
2021-03-23,50-59,19982.0,4274.0,0,797,0.0
2021-03-23,60-69,16561.0,3292.0,0,428,0.0
2021-03-23,70-79,33073.0,2142.0,0,606,0.0
2021-03-23,80-89,42606.0,46942.0,0,607,0.0
2021-03-23,90+,6121.0,10490.0,0,158,0.0
2021-03-24,12-19,262.0,84.0,0,5,0.0
2021-03-24,20-29,7863.0,1804.0,0,411,0.0
2021-03-24,30-39,11451.0,2524.0,0,589,0.0
2021-03-24,40-49,16423.0,3356.0,0,845,2.0
2021-03-24,50-59,22051.0,4201.0,0,901,0.0
2021-03-24,60-69,19860.0,3618.0,0,528,0.0
2021-03-24,70-79,31437.0,2095.0,0,449,0.0
2021-03-24,80-89,50078.0,56615.0,0,698,0.0
2021-03-24,90+,8204.0,16693.0,0,189,0.0
2021-03-25,12-19,359.0,81.0,0,9,0.0
2021-03-25,20-29,8346.0,1971.0,0,413,1.0
2021-03-25,30-39,12097.0,2593.0,0,634,1.0
2021-03-25,40-49,17338.0,3492.0,0,853,1.0
2021-03-25,50-59,23266.0,4102.0,0,997,0.0
2021-03-25,60-69,21555.0,3049.0,0,587,0.0
2021-03-25,70-79,38375.0,2634.0,0,655,0.0
2021-03-25,80-89,51168.0,54750.0,0,816,0.0
2021-03-25,90+,9726.0,17203.0,0,343,0.0
2021-03-26,12-19,411.0,157.0,0,3,0.0
2021-03-26,20-29,8213.0,2324.0,0,484,1.0
2021-03-26,30-39,12133.0,2858.0,0,605,3.0
2021-03-26,40-49,17256.0,3773.0,0,855,0.0
2021-03-26,50-59,22177.0,4551.0,0,1019,0.0
2021-03-26,60-69,21159.0,3351.0,0,573,2.0
2021-03-26,70-79,44898.0,2688.0,0,775,0.0
2021-03-26,80-89,53251.0,50372.0,0,738,0.0
2021-03-26,90+,9867.0,13645.0,0,243,0.0
2021-03-27,12-19,352.0,88.0,0,8,0.0
2021-03-27,20-29,7110.0,1943.0,0,414,1.0
2021-03-27,30-39,9993.0,2213.0,0,576,1.0
2021-03-27,40-49,14146.0,2589.0,0,702,1.0
2021-03-27,50-59,18865.0,3263.0,0,864,1.0
2021-03-27,60-69,20315.0,2796.0,0,533,0.0
2021-03-27,70-79,40736.0,2290.0,0,612,1.0
2021-03-27,80-89,48570.0,47588.0,0,750,0.0
2021-03-27,90+,9642.0,9258.0,0,205,0.0
2021-03-28,12-19,226.0,67.0,0,10,0.0
2021-03-28,20-29,4383.0,1327.0,0,293,0.0
2021-03-28,30-39,6298.0,1451.0,0,411,0.0
2021-03-28,40-49,8842.0,1837.0,0,461,1.0
2021-03-28,50-59,12251.0,2435.0,0,611,0.0
2021-03-28,60-69,13953.0,2133.0,0,423,0.0
2021-03-28,70-79,34437.0,1790.0,0,572,0.0
2021-03-28,80-89,34604.0,28146.0,0,522,0.0
2021-03-28,90+,4662.0,5077.0,0,75,0.0
2021-03-29,12-19,305.0,111.0,0,7,0.0
2021-03-29,20-29,6767.0,1474.0,0,355,0.0
2021-03-29,30-39,8925.0,1884.0,0,460,0.0
2021-03-29,40-49,13119.0,2641.0,0,645,0.0
2021-03-29,50-59,17520.0,3254.0,0,715,0.0
2021-03-29,60-69,18291.0,2719.0,0,452,0.0
2021-03-29,70-79,49565.0,2708.0,0,754,0.0
2021-03-29,80-89,50498.0,43659.0,0,948,0.0
2021-03-29,90+,8662.0,12412.0,0,279,0.0
2021-03-30,12-19,327.0,86.0,0,13,0.0
2021-03-30,20-29,6237.0,1650.0,0,366,0.0
2021-03-30,30-39,9117.0,2147.0,0,466,2.0
2021-03-30,40-49,12934.0,2843.0,0,650,0.0
2021-03-30,50-59,17891.0,3869.0,0,833,1.0
2021-03-30,60-69,20649.0,3457.0,0,541,0.0
2021-03-30,70-79,55299.0,3431.0,0,879,0.0
2021-03-30,80-89,56821.0,53197.0,0,1027,0.0
2021-03-30,90+,10430.0,10797.0,0,273,0.0
2021-03-31,12-19,403.0,117.0,0,12,0.0
2021-03-31,20-29,7012.0,2076.0,0,385,3.0
2021-03-31,30-39,9235.0,2324.0,0,512,5.0
2021-03-31,40-49,14262.0,3055.0,0,642,1.0
2021-03-31,50-59,19601.0,4009.0,0,798,2.0
2021-03-31,60-69,22830.0,3541.0,0,548,6.0
2021-03-31,70-79,56254.0,4864.0,0,986,1.0
2021-03-31,80-89,68605.0,62119.0,0,1021,0.0
2021-03-31,90+,13267.0,14218.0,0,356,0.0
2021-04-01,12-19,460.0,143.0,0,8,0.0
2021-04-01,20-29,6399.0,1915.0,0,334,6.0
2021-04-01,30-39,8504.0,2277.0,0,464,0.0
2021-04-01,40-49,12670.0,2984.0,0,655,0.0
2021-04-01,50-59,17662.0,4045.0,0,750,2.0
2021-04-01,60-69,22149.0,4311.0,0,545,0.0
2021-04-01,70-79,49197.0,4840.0,0,819,0.0
2021-04-01,80-89,66605.0,60499.0,0,954,0.0
2021-04-01,90+,10210.0,14364.0,0,272,0.0
2021-04-02,12-19,505.0,93.0,0,11,0.0
2021-04-02,20-29,6303.0,1686.0,0,336,3.0
2021-04-02,30-39,8203.0,2052.0,0,456,0.0
2021-04-02,40-49,12291.0,2800.0,0,546,0.0
2021-04-02,50-59,17266.0,3940.0,0,742,0.0
2021-04-02,60-69,22092.0,3901.0,0,524,0.0
2021-04-02,70-79,61204.0,5701.0,0,915,0.0
2021-04-02,80-89,62575.0,52111.0,0,971,0.0
2021-04-02,90+,9601.0,11817.0,0,276,0.0
2021-04-03,12-19,356.0,58.0,0,7,0.0
2021-04-03,20-29,3655.0,1062.0,0,199,1.0
2021-04-03,30-39,4745.0,1557.0,0,244,0.0
2021-04-03,40-49,7554.0,2190.0,0,329,0.0
2021-04-03,50-59,11759.0,3219.0,0,490,0.0
2021-04-03,60-69,18229.0,4511.0,0,393,1.0
2021-04-03,70-79,53149.0,5041.0,0,779,0.0
2021-04-03,80-89,59458.0,38582.0,0,795,0.0
2021-04-03,90+,7917.0,8081.0,0,145,0.0
2021-04-04,12-19,205.0,26.0,0,8,0.0
2021-04-04,20-29,1657.0,242.0,0,64,0.0
2021-04-04,30-39,2330.0,404.0,0,105,0.0
2021-04-04,40-49,4146.0,589.0,0,139,0.0
2021-04-04,50-59,4851.0,801.0,0,146,0.0
2021-04-04,60-69,7935.0,1035.0,0,164,0.0
2021-04-04,70-79,37751.0,1832.0,0,515,0.0
2021-04-04,80-89,13970.0,14907.0,0,173,0.0
2021-04-04,90+,1802.0,1901.0,0,11,0.0
2021-04-05,12-19,353.0,38.0,0,8,0.0
2021-04-05,20-29,3168.0,932.0,0,144,1.0
2021-04-05,30-39,4181.0,1047.0,0,141,1.0
2021-04-05,40-49,6811.0,1343.0,0,218,2.0
2021-04-05,50-59,9195.0,1794.0,0,317,4.0
2021-04-05,60-69,12347.0,1769.0,0,233,0.0
2021-04-05,70-79,53000.0,2965.0,0,820,0.0
2021-04-05,80-89,37864.0,25210.0,0,380,0.0
2021-04-05,90+,4456.0,5143.0,0,55,0.0
2021-04-06,12-19,374.0,164.0,0,7,2.0
2021-04-06,20-29,5540.0,1957.0,0,306,10.0
2021-04-06,30-39,7336.0,2532.0,0,365,19.0
2021-04-06,40-49,10894.0,3302.0,0,585,8.0
2021-04-06,50-59,16136.0,4409.0,0,704,8.0
2021-04-06,60-69,21394.0,4404.0,0,542,9.0
2021-04-06,70-79,85775.0,5884.0,0,1506,1.0
2021-04-06,80-89,50880.0,47257.0,0,762,0.0
2021-04-06,90+,7591.0,11499.0,0,208,0.0
2021-04-07,12-19,470.0,184.0,0,15,0.0
2021-04-07,20-29,5644.0,2141.0,0,312,4.0
2021-04-07,30-39,7227.0,2928.0,0,445,0.0
2021-04-07,40-49,10935.0,4214.0,0,621,2.0
2021-04-07,50-59,16216.0,5893.0,0,836,1.0
2021-04-07,60-69,23106.0,6142.0,0,587,0.0
2021-04-07,70-79,91696.0,8069.0,0,1686,0.0
2021-04-07,80-89,74091.0,54950.0,0,1023,0.0
2021-04-07,90+,10301.0,11298.0,0,274,0.0
2021-04-08,12-19,481.0,157.0,0,12,0.0
2021-04-08,20-29,5301.0,2195.0,0,311,4.0
2021-04-08,30-39,7010.0,2800.0,0,461,2.0
2021-04-08,40-49,10991.0,4134.0,0,648,1.0
2021-04-08,50-59,17059.0,6101.0,0,900,2.0
2021-04-08,60-69,27318.0,6884.0,0,738,0.0
2021-04-08,70-79,82987.0,9736.0,0,1426,0.0
2021-04-08,80-89,81723.0,53883.0,0,1200,0.0
2021-04-08,90+,12163.0,9411.0,0,334,0.0
2021-04-09,12-19,613.0,155.0,0,17,0.0
2021-04-09,20-29,6031.0,2391.0,0,349,9.0
2021-04-09,30-39,7634.0,3226.0,0,478,17.0
2021-04-09,40-49,12038.0,4274.0,0,711,2.0
2021-04-09,50-59,19385.0,5925.0,0,902,1.0
2021-04-09,60-69,31488.0,6248.0,0,737,0.0
2021-04-09,70-79,82329.0,9488.0,0,1437,0.0
2021-04-09,80-89,77432.0,48964.0,0,1346,0.0
2021-04-09,90+,11828.0,7876.0,0,348,0.0
2021-04-10,12-19,649.0,186.0,0,16,0.0
2021-04-10,20-29,4855.0,1430.0,0,222,0.0
2021-04-10,30-39,6213.0,1979.0,0,325,3.0
2021-04-10,40-49,10823.0,2948.0,0,466,1.0
2021-04-10,50-59,17637.0,4632.0,0,669,1.0
2021-04-10,60-69,31495.0,5421.0,0,652,0.0
2021-04-10,70-79,88309.0,9536.0,0,1495,0.0
2021-04-10,80-89,74677.0,40658.0,0,1170,0.0
2021-04-10,90+,13570.0,7272.0,0,226,0.0
2021-04-11,12-19,576.0,83.0,0,10,0.0
2021-04-11,20-29,3500.0,1164.0,0,174,0.0
2021-04-11,30-39,4227.0,1679.0,0,205,1.0
2021-04-11,40-49,7084.0,2465.0,0,320,1.0
2021-04-11,50-59,11903.0,3773.0,0,452,1.0
2021-04-11,60-69,22481.0,4355.0,0,503,0.0
2021-04-11,70-79,56801.0,6391.0,0,976,0.0
2021-04-11,80-89,45553.0,21892.0,0,692,0.0
2021-04-11,90+,5805.0,2974.0,0,103,1.0
2021-04-12,12-19,536.0,181.0,0,14,0.0
2021-04-12,20-29,3591.0,1377.0,0,192,2.0
2021-04-12,30-39,4611.0,1791.0,0,260,4.0
2021-04-12,40-49,7703.0,2771.0,0,412,1.0
2021-04-12,50-59,12264.0,4193.0,0,557,0.0
2021-04-12,60-69,28816.0,4882.0,0,622,0.0
2021-04-12,70-79,109475.0,8620.0,0,1564,0.0
2021-04-12,80-89,28311.0,35338.0,0,605,0.0
2021-04-12,90+,6282.0,7757.0,0,144,0.0
2021-04-13,12-19,450.0,141.0,0,8,1.0
2021-04-13,20-29,3234.0,1517.0,0,188,0.0
2021-04-13,30-39,4492.0,2050.0,0,272,3.0
2021-04-13,40-49,7286.0,2953.0,0,375,1.0
2021-04-13,50-59,12163.0,4601.0,0,596,2.0
2021-04-13,60-69,34673.0,5999.0,0,791,1.0
2021-04-13,70-79,117937.0,10567.0,0,1713,0.0
2021-04-13,80-89,30623.0,38701.0,0,769,0.0
2021-04-13,90+,7274.0,6096.0,0,285,0.0
2021-04-14,12-19,458.0,176.0,0,8,0.0
2021-04-14,20-29,3141.0,1976.0,0,210,0.0
2021-04-14,30-39,4494.0,2348.0,0,320,0.0
2021-04-14,40-49,8018.0,3548.0,0,490,0.0
2021-04-14,50-59,13155.0,5478.0,0,623,0.0
2021-04-14,60-69,37065.0,7404.0,0,780,1.0
2021-04-14,70-79,124915.0,13571.0,0,1910,1.0
2021-04-14,80-89,37890.0,44073.0,0,923,0.0
2021-04-14,90+,8184.0,7003.0,0,225,0.0
2021-04-15,12-19,662.0,271.0,0,18,0.0
2021-04-15,20-29,3988.0,2296.0,0,244,0.0
2021-04-15,30-39,5511.0,2974.0,0,355,0.0
2021-04-15,40-49,9341.0,4844.0,0,583,0.0
2021-04-15,50-59,16184.0,7591.0,0,795,0.0
2021-04-15,60-69,45382.0,9982.0,0,1040,0.0
